ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.008030360902578026,0.9919392719730749,1.7308963857104924,0.7390864036609274,0,41200-41599
0.01988243137076795,0.9799130579095835,1.749119481464732,0.7568007913735091,0,41400-41799
0.6779595651605643,0.32178426838218555,1.373181027716615,0.6176919199810501,0,41600-41999
0.7994000477414829,0.2003797383769116,1.355119600024933,0.5729240819410106,0,41800-42199
0.015384203020992526,0.9844950981715557,1.8514627713435252,0.855360355662191,0,42000-42399
0.005167482181983152,0.9948166826480876,1.7905411557097566,0.7927920374058157,0,42200-42599
0.44890068035569486,0.5508299405269499,1.2922728708758968,0.49709468801753454,0,42400-42799
0.03212891020370667,0.9675110733723503,1.6257087524068017,0.6416040371444325,0,42600-42999
0.00034821861394529474,0.9996509286540556,1.761337575166062,0.7645701863915758,0,42800-43199
0.056646003425612323,0.9432698674498604,1.7788580124216502,0.8066049631635694,0,43000-43399
0.7155820162907169,0.28416453419983434,1.3894593284429957,0.6494253238032469,0,43200-43599
0.004478673626286289,0.995513148359582,1.821346100662177,0.8221272187571854,0,43400-43799
0.7668809774511613,0.23291507479962406,1.333429441651494,0.5782920835905099,0,43600-43999
0.7759690228836336,0.22379146102858383,0.9042002700357883,0.5169964623266233,0,43800-44199
0.6836855162217954,0.3160735039906723,0.9668479342894359,0.5072818108804021,0,44000-44399
0.7339795900278852,0.2657999882200344,0.8806990833737207,0.4042920866242666,0,44200-44599
0.7191684735887889,0.28063171360313255,0.8861961759392616,0.3953689244336306,0,44400-44799
0.012464504758108452,0.9875069894603868,1.7872406721469778,0.7944361240126726,0,44600-44999
0.01835990346133831,0.9815374521194773,1.8197164881807129,0.8223760182835383,0,44800-45199
0.005273300401222203,0.9947060119035833,1.8480654391563947,0.8503596390900722,0,45000-45399
0.001955554028046591,0.9980441929517223,1.789245141503721,0.801159953273061,0,45200-45599
